id	gene_name	Topological domain	Transmembrane	Intramembrane	has_signal	has_transmem	has_intramem	has_topo_dom	mitocarta	mitocarta_evidence	mitocarta_subloc
P31786	Dbi								True	targetP signal, mito protein domain, induction, coexpression	unknown
P31809	Ceacam1	Extracellular; Cytoplasmic	Helical		True	True		True
P31955	Areg		Helical		True	True
P31996	Cd68	Extracellular; Cytoplasmic	Helical		True	True		True
P32020	Scp2								True	targetP signal, Rickettsial homolog, mito protein domain+	MIM
P32037	Slc2a3	Cytoplasmic; Extracellular	Helical			True		True
P32082	Ghrhr	Extracellular; Cytoplasmic	Helical		True	True		True
P32211	Chrm4	Extracellular; Cytoplasmic	Helical			True		True
P32240	Ptger4	Extracellular; Cytoplasmic	Helical			True		True
P32261	Serpinc1				True
P32299	Bdkrb2	Extracellular; Cytoplasmic	Helical			True		True
P32300	Oprd1	Extracellular; Cytoplasmic	Helical			True		True
P32304	Htr7	Extracellular; Cytoplasmic	Helical			True		True
P32507	Nectin2	Extracellular; Cytoplasmic	Helical		True	True		True
P32648	Vip				True
P32958	Rom1	Cytoplasmic; Lumenal	Helical			True		True
P32972	Tnfsf8	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P33033	Mc3r	Extracellular; Cytoplasmic	Helical			True		True
P33146	Cdh15	Extracellular; Cytoplasmic	Helical		True	True		True
P33434	Mmp2				True
P33435	Mmp13				True
P33534	Oprk1	Extracellular; Cytoplasmic	Helical			True		True
P33587	Proc				True
P33622	Apoc3				True
P33766	Fpr1	Extracellular; Cytoplasmic	Helical			True		True
P33896	Ifnar1	Extracellular; Cytoplasmic	Helical		True	True		True
P34821	Bmp8a				True
P34902	Il2rg	Extracellular; Cytoplasmic	Helical		True	True		True
P34914	Ephx2								True	Rickettsial homolog, mito protein domain, coexpression	unknown
P34927	Asgr1	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P34928	Apoc1				True
P34960	Mmp12				True
P34968	Htr2c	Extracellular; Cytoplasmic	Helical		True	True		True
P34971	Adrb1	Extracellular; Cytoplasmic	Helical			True		True
P35230	Reg3b				True
P35242	Sftpa1				True
P35290	Rab24								True	yeast mito homolog, mito protein domain, induction, coexpression, MS/MS	MOM
P35329	Cd22	Extracellular; Cytoplasmic	Helical		True	True		True
P35330	Icam2	Extracellular; Cytoplasmic	Helical		True	True		True
P35343	Cxcr2	Extracellular; Cytoplasmic	Helical			True		True
P35347	Crhr1	Extracellular; Cytoplasmic	Helical		True	True		True
P35363	Htr2a	Extracellular; Cytoplasmic	Helical			True		True
P35374	Agtr2	Extracellular; Cytoplasmic	Helical			True		True
P35375	Ptger1	Extracellular; Cytoplasmic	Helical			True		True
P35377	Oprl1	Extracellular; Cytoplasmic	Helical			True		True
P35378	Fshr	Extracellular; Cytoplasmic	Helical		True	True		True
P35383	P2ry2	Extracellular; Cytoplasmic	Helical			True		True
P35412	Gpr12	Extracellular; Cytoplasmic	Helical			True		True
P35413	Gpr3	Extracellular; Cytoplasmic	Helical			True		True
P35419	Tpo	Extracellular; Cytoplasmic	Helical		True	True		True
P35436	Grin2a	Extracellular; Cytoplasmic	Helical	Discontinuously helical	True	True	True	True
P35438	Grin1	Extracellular; Cytoplasmic	Helical	Discontinuously helical	True	True	True	True
P35441	Thbs1				True
P35454	Oxt				True
P35455	Avp				True
P35456	Plaur				True
P35486	Pdha1								True	literature, APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain+, induction, coexpression++, MS/MS++	Matrix
P35546	Ret	Extracellular; Cytoplasmic	Helical		True	True		True
P35561	Kcnj2	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming; Pore-forming		True	True	True
P35564	Canx	Lumenal; Cytoplasmic	Helical		True	True		True
P35576	G6pc1	Lumenal; Cytoplasmic	Helical			True		True
P35737	H2-DMb1	Lumenal; Cytoplasmic	Helical		True	True		True
P35762	Cd81	Cytoplasmic; Extracellular	Helical			True		True
P35802	Gpm6a	Cytoplasmic; Extracellular	Helical			True		True
P35803	Gpm6b		Helical			True
P35822	Ptprk	Extracellular; Cytoplasmic	Helical		True	True		True
P35846	Folr1				True
P35917	Flt4	Extracellular; Cytoplasmic	Helical		True	True		True
P35918	Kdr	Extracellular; Cytoplasmic	Helical		True	True		True
P35951	Ldlr	Extracellular; Cytoplasmic	Helical		True	True		True
P35969	Flt1	Extracellular; Cytoplasmic	Helical		True	True		True
P36363	Fgf7				True
P36368	Egfbp2				True
P36369	Klk1b26				True
P36371	Tap2	Lumenal; Cytoplasmic	Helical			True		True
P36423	Tbxas1	Cytoplasmic; Lumenal	Helical			True		True
P36552	Cpox								True	literature, APEX_IMS, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++	MIM
P36895	Bmpr1a	Extracellular; Cytoplasmic	Helical		True	True		True
P36898	Bmpr1b	Extracellular; Cytoplasmic	Helical		True	True		True
P37040	Por	Lumenal; Cytoplasmic	Helical			True		True
P37172	Acvr1	Extracellular; Cytoplasmic	Helical		True	True		True
P37217	Cd69	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P37237	Fgf8				True
P37889	Fbln2				True
P38060	Hmgcl								True	literature, APEX_matrix, targetP signal+, mito protein domain, coexpression, MS/MS++	Matrix
P38647	Hspa9								True	APEX_matrix, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++	Matrix
P38649	Abo	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P39038	Cdh4	Extracellular; Cytoplasmic	Helical		True	True		True
P39039	Mbl1				True
P39061	Col18a1				True
P39087	Grik2	Extracellular; Cytoplasmic	Helical	Helical	True	True	True	True
P39098	Man1a2	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P39876	Timp3				True
P40223	Csf3r	Extracellular; Cytoplasmic	Helical		True	True		True
P40224	Cxcl12				True
P40226	Thpo				True
P40237	Cd82	Cytoplasmic; Extracellular	Helical			True		True
P40240	Cd9	Cytoplasmic; Extracellular	Helical			True		True
P40630	Tfam								True	literature, APEX_matrix, targetP signal, mito protein domain, induction, MS/MS++	Matrix
P40749	Syt4	Vesicular; Cytoplasmic	Helical			True		True
P40753	Nppb				True
P41047	Faslg	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P41149	Mc5r	Extracellular; Cytoplasmic	Helical			True		True
P41155	Ltb	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P41160	Lep				True
P41216	Acsl1	Cytoplasmic	Helical; Signal-anchor for type III membrane protein			True		True	True	yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression	MOM
P41233	Abca1	Extracellular	Helical			True		True
P41234	Abca2		Helical			True
P41245	Mmp9				True
P41251	Slc11a1	Cytoplasmic; Extracellular	Helical			True		True
P41272	Cd27	Extracellular; Cytoplasmic	Helical		True	True		True
P41274	Tnfsf9	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P41317	Mbl2				True
P41438	Slc19a1	Cytoplasmic; Extracellular	Helical			True		True
P41539	Tac1				True
P41593	Pth1r	Extracellular; Cytoplasmic	Helical		True	True		True
P41731	Cd63	Cytoplasmic; Extracellular	Helical			True		True
P42082	Cd86	Extracellular; Cytoplasmic	Helical		True	True		True
P42125	Eci1								True	literature, APEX_matrix, targetP signal+, mito protein domain, coexpression+, MS/MS++	Matrix
P42703	Lifr	Extracellular; Cytoplasmic	Helical		True	True		True
P42866	Oprm1	Extracellular; Cytoplasmic	Helical			True		True
P42867	Dpagt1	Lumenal; Cytoplasmic	Helical			True		True
P43006	Slc1a2	Cytoplasmic	Helical	Discontinuously helical		True	True	True
P43021	Nodal				True
P43023	Cox6a2	Mitochondrial matrix; Mitochondrial intermembrane	Helical			True		True	True	literature, yeast mito homolog+, mito protein domain+, induction, coexpression	MIM
P43027	Gdf5				True
P43028	Gdf6				True
P43029	Gdf7				True
P43137	Reg1				True
P43142	Ackr5	Extracellular; Cytoplasmic	Helical			True		True
P43252	Ptgir	Extracellular; Cytoplasmic	Helical			True		True
P43406	Itgav	Extracellular; Cytoplasmic	Helical		True	True		True
P43407	Sdc2	Extracellular; Cytoplasmic	Helical		True	True		True
P43431	Il12a				True
P43432	Il12b				True
P43488	Tnfsf4	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P45700	Man1a1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P45952	Acadm								True	literature, APEX_matrix, targetP signal, mito protein domain+, induction, coexpression++, MS/MS++	Matrix
P46096	Syt1	Vesicular; Cytoplasmic	Helical			True		True
P46097	Syt2	Vesicular; Cytoplasmic	Helical			True		True
P46412	Gpx3				True
P46694	Ier3	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P46978	Stt3a	Cytoplasmic; Lumenal	Helical			True		True
P47199	Cryz								True	APEX_matrix, mito protein domain, MS/MS	Matrix
P47212	Gal				True
P47738	Aldh2								True	literature, APEX_matrix, targetP signal, yeast mito homolog+, mito protein domain, coexpression, MS/MS++	Matrix
P47740	Aldh3a2	Cytoplasmic	Helical			True		True	True	targetP signal+, yeast mito homolog, mito protein domain, coexpression	Membrane
P47741	Tnfrsf4	Extracellular; Cytoplasmic	Helical		True	True		True
P47743	Grm8	Extracellular; Cytoplasmic	Helical		True	True		True
P47746	Cnr1	Extracellular; Cytoplasmic	Helical			True		True
P47750	Tshr	Extracellular; Cytoplasmic	Helical		True	True		True
P47759	Nsg2	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P47774	Ccr7	Extracellular; Cytoplasmic	Helical		True	True		True
P47791	Gsr								True	literature, APEX_matrix, targetP signal+, yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS++	Matrix
P47873	Il11				True
P47877	Igfbp2				True
P47878	Igfbp3				True
P47879	Igfbp4				True
P47931	Fst				True
P47932	Rln1				True
P47934	Crat								True	literature, APEX_matrix, targetP signal, yeast mito homolog+, mito protein domain, induction, coexpression, MS/MS++	MIM
P47936	Cnr2	Extracellular; Cytoplasmic	Helical			True		True
P47937	Tacr3	Extracellular; Cytoplasmic	Helical			True		True
P47993	Xcl1				True
P48030	Tgfa	Extracellular; Cytoplasmic	Helical		True	True		True
P48168	Glrb	Extracellular; Cytoplasmic	Helical		True	True		True
P48298	Ccl11				True
P48299	Edn3				True
P48302	Ednrb	Extracellular; Cytoplasmic	Helical		True	True		True
P48346	Il15				True
P48356	Lepr	Extracellular; Cytoplasmic	Helical		True	True		True
P48410	Abcd1		Helical			True			True	targetP signal, Rickettsial homolog, mito protein domain, induction	Membrane
P48441	Idua				True
P48540	Gdnf				True
P48542	Kcnj6	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming; Pore-forming		True	True	True
P48543	Kcnj9	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming; Pore-forming		True	True	True
P48545	Kcnj5	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming; Pore-forming		True	True	True
P48614	Wnt10b				True
P48615	Wnt11				True
P48744	Ndp				True
P48756	Gip				True
P48759	Ptx3				True
P48760	Fpgs								True	APEX_matrix, GFP, targetP signal, yeast mito homolog, Rickettsial homolog	Matrix
P48771	Cox7a2	Mitochondrial matrix; Mitochondrial intermembrane	Helical			True		True	True	literature, targetP signal, mito protein domain+, induction, coexpression++, MS/MS++	MIM
P48772	Cox8b	Mitochondrial matrix; Mitochondrial intermembrane	Helical			True		True	True	literature, targetP signal, mito protein domain+, induction, coexpression+, MS/MS++	MIM
P48794	Spam1				True
P48962	Slc25a4	Mitochondrial intermembrane; Mitochondrial matrix	Helical			True		True	True	literature, yeast mito homolog+, mito protein domain+, induction, coexpression, MS/MS++	MIM
P49003	Bmp5				True
P49070	Camlg	Cytoplasmic; Lumenal	Helical			True		True
P49182	Serpind1				True
P49183	Dnase1				True
P49282	Slc11a2	Cytoplasmic; Extracellular	Helical			True		True
P49290	Epx				True
P49300	Clec10a	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P49446	Ptpre	Extracellular; Cytoplasmic	Helical		True	True		True
P49582	Chrna7	Extracellular; Cytoplasmic	Helical		True	True		True
P49650	P2ry1	Extracellular; Cytoplasmic	Helical			True		True
P49764	Pgf				True
P49766	Vegfb				True
P49769	Psen1	Cytoplasmic; Lumenal	Helical			True		True
P49772	Flt3lg	Extracellular; Cytoplasmic	Helical		True	True		True
P49817	Cav1	Cytoplasmic		Helical			True	True
P49935	Ctsh				True
P50171	Hsd17b8								True	APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++	Matrix
P50172	Hsd11b1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P50228	Cxcl5				True
P50284	Ltbr	Extracellular; Cytoplasmic	Helical		True	True		True
P50285	Fmo1	Lumenal; Cytoplasmic	Helical			True		True
P50404	Sftpd				True
P50427	Sts	Lumenal; Cytoplasmic	Helical		True	True		True
P50428	Arsa				True
P50429	Arsb				True
P50544	Acadvl								True	literature, APEX_matrix, targetP signal+, mito protein domain+, coexpression+, MS/MS++	MIM
P50571	Gabrb1	Extracellular; Cytoplasmic	Helical		True	True		True
P50592	Tnfsf10	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P50636	Rnf19a		Helical			True
P50637	Tspo	Mitochondrial intermembrane; Cytoplasmic	Helical			True		True	True	literature, mito protein domain, MS/MS++	MOM
P50704	Defa6; Defa12				True
P50715	Defa31				True
P50992	Atp4b	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P51174	Acadl								True	literature, targetP signal+, mito protein domain+, induction, coexpression+, MS/MS++	MIM
P51175	Ppox								True	literature, APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS	MIM
P51180	Mip	Cytoplasmic; Extracellular	Helical	Discontinuously helical		True	True	True
P51436	Drd4	Extracellular; Cytoplasmic	Helical			True		True
P51437	Camp				True
P51491	Opn1sw	Extracellular; Cytoplasmic	Helical			True		True
P51557	Star								True	literature, targetP signal, mito protein domain, coexpression, MS/MS	MOM | IMS
P51569	Gla				True
P51576	P2rx1	Cytoplasmic; Extracellular	Helical			True		True
P51637	Cav3	Cytoplasmic		Helical			True	True
P51655	Gpc4				True
P51658	Hsd17b2		Helical; Signal-anchor for type II membrane protein			True
P51660	Hsd17b4								True	Rickettsial homolog, mito protein domain+, induction, coexpression	unknown
P51670	Ccl9				True
P51675	Ccr1	Extracellular; Cytoplasmic	Helical			True		True
P51676	Ccr1l1	Extracellular; Cytoplasmic	Helical			True		True
P51678	Ccr3	Extracellular; Cytoplasmic	Helical			True		True
P51680	Ccr4	Extracellular; Cytoplasmic	Helical			True		True
P51682	Ccr5	Extracellular; Cytoplasmic	Helical			True		True
P51683	Ccr2	Extracellular; Cytoplasmic	Helical			True		True
P51791	Clcn3	Cytoplasmic	Helical	Helical; Note=Loop between two helices		True	True	True
P51829	Adcy7	Cytoplasmic	Helical			True		True
P51830	Adcy9	Cytoplasmic; Extracellular	Helical			True		True
P51865	Cripto				True
P51881	Slc25a5	Mitochondrial intermembrane; Mitochondrial matrix	Helical			True		True	True	literature, yeast mito homolog+, mito protein domain+, induction, MS/MS++	MIM
P51885	Lum				True
P51906	Slc1a1	Cytoplasmic; Extracellular	Helical	Discontinuously helical		True	True	True
P51910	Apod				True
P51912	Slc1a5	Cytoplasmic; Extracellular	Helical	Discontinuously helical		True	True	True
P51942	Matn1				True
P52019	Sqle	Cytoplasmic					True	True
P52187	Kcnj12	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming		True	True	True
P52189	Kcnj4	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming; Pore-forming		True	True	True
P52194	Clgn	Lumenal; Cytoplasmic	Helical		True	True		True
P52196	Tst								True	literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++	Matrix
P52430	Pon1				True
P52503	Ndufs6								True	literature, APEX_matrix, targetP signal+, mito protein domain+, coexpression++, MS/MS++	MIM
P52592	S1pr2	Extracellular; Cytoplasmic	Helical			True		True
P52760	Rida								True	APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS+	Matrix
P52785	Gucy2e	Extracellular; Cytoplasmic	Helical		True	True		True
P52787	Cblif				True
P52793	Efna1				True
P52795	Efnb1	Extracellular; Cytoplasmic	Helical		True	True		True
P52800	Efnb2	Extracellular; Cytoplasmic	Helical		True	True		True
P52801	Efna2				True
P52825	Cpt2	Mitochondrial matrix		Note=Mitochondrial inner membrane			True	True	True	literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, induction, coexpression+, MS/MS++	MIM
P52850	Ndst2	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P52875	Tmem165	Lumenal; Cytoplasmic	Helical		True	True		True
P53347	Osm				True
P53395	Dbt								True	literature, APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain+, induction, coexpression+, MS/MS++	Matrix
P53690	Mmp14	Extracellular; Cytoplasmic	Helical		True	True		True
P53798	Fdft1		Helical			True
P53986	Slc16a1	Cytoplasmic; Extracellular	Helical			True		True
P54071	Idh2								True	literature, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++	Matrix
P54116	Stom	Cytoplasmic					True	True	True	yeast mito homolog+, Rickettsial homolog, mito protein domain, MS/MS	Membrane
P54265	Dmpk	Cytoplasmic; Lumenal	Helical; Anchor for type IV membrane protein			True		True	True	literature, mito protein domain	MOM
P54320	Eln				True
P54615	Bglap3				True
P54751	St3gal1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P54754	Ephb3	Extracellular; Cytoplasmic	Helical		True	True		True
P54761	Ephb4	Extracellular; Cytoplasmic	Helical		True	True		True
P54763	Ephb2	Extracellular; Cytoplasmic	Helical		True	True		True
P54818	Galc				True
P54830	Ptpn5		Helical			True
P54869	Hmgcs2								True	literature, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++	Matrix
P54987	Acod1								True	literature,yeast mito homolog, mito protein domain+	Matrix
P55002	Mfap2				True
P55012	Slc12a2	Cytoplasmic; Extracellular	Discontinuously helical; Helical			True		True
P55014	Slc12a1	Cytoplasmic; Extracellular	Helical			True		True
P55065	Pltp				True
P55066	Ncan				True
P55086	F2rl1	Extracellular; Cytoplasmic	Helical		True	True		True
P55088	Aqp4	Cytoplasmic; Extracellular	Helical	Discontinuously helical		True	True	True
P55095	Gcg				True
P55096	Abcd3		Helical			True			True	GFP, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression	Membrane
P55097	Ctsk				True
P55098	Pex2	Peroxisomal matrix; Cytoplasmic	Helical			True		True
P55105	Bmp8b				True
P55144	Tyro3	Extracellular; Cytoplasmic	Helical		True	True		True
P55284	Cdh5	Extracellular; Cytoplasmic	Helical		True	True		True
P55288	Cdh11	Extracellular; Cytoplasmic	Helical		True	True		True
P55292	Dsc2	Extracellular; Cytoplasmic	Helical		True	True		True
P55302	Lrpap1				True
P55772	Entpd1	Cytoplasmic; Extracellular	Helical			True		True
P55849	Dsc1	Extracellular; Cytoplasmic	Helical		True	True		True
P55850	Dsc3	Extracellular; Cytoplasmic	Helical		True	True		True
P56213	Gfer								True	literature, GFP, targetP signal, yeast mito homolog++, mito protein domain, coexpression, MS/MS	IMS
P56383	Atp5mc2		Helical			True			True	literature, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain	MIM
P56384	Atp5mc3		Helical			True			True	literature, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression++	MIM
P56388	Cartpt				True
P56392	Cox7a1	Mitochondrial matrix; Mitochondrial intermembrane	Helical			True		True	True	literature, targetP signal, mito protein domain+, induction, coexpression, MS/MS+	MIM
P56393	Cox7b	Mitochondrial matrix; Mitochondrial intermembrane	Helical			True		True	True	literature, targetP signal, mito protein domain+, induction, MS/MS+	MIM
P56394	Cox17								True	literature, APEX_IMS, yeast mito homolog, mito protein domain+, induction, coexpression++, MS/MS++	IMS
P56395	Cyb5a		Helical			True
P56402	Aqp2	Cytoplasmic; Extracellular	Helical	Discontinuously helical		True	True	True
P56404	Aqp8	Cytoplasmic; Extracellular	Helical			True		True
P56450	Mc4r	Extracellular; Cytoplasmic	Helical			True		True
P56473	Agrp				True
P56475	Gabrr1	Extracellular; Cytoplasmic	Helical		True	True		True
P56476	Gabrr2	Extracellular; Cytoplasmic	Helical		True	True		True
P56480	Atp5f1b								True	literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression++, MS/MS++	MIM
P56481	Cckbr	Extracellular; Cytoplasmic	Helical			True		True
P56484	Ccr8	Extracellular; Cytoplasmic	Helical			True		True
P56485	Ackr3	Extracellular; Cytoplasmic	Helical			True		True
P56501	Ucp3	Mitochondrial intermembrane; Mitochondrial matrix	Helical			True		True	True	literature, yeast mito homolog+, mito protein domain+, MS/MS	MIM
P56528	Cd38	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P56542	Dnase2				True
P56563	Lim2	Cytoplasmic; Extracellular	Helical			True		True
P56564	Slc1a3	Cytoplasmic; Extracellular	Helical	Discontinuously helical		True	True	True
P56654	Cyp2c37				True
P56655	Cyp2c38				True
P56656	Cyp2c39				True
P56657	Cyp2c40				True
P56677	St14	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P56695	Wfs1	Lumenal	Helical			True		True
P56726	Smo	Extracellular; Cytoplasmic	Helical		True	True		True
P56818	Bace1	Extracellular; Cytoplasmic	Helical		True	True		True
P56857	Cldn18	Cytoplasmic; Extracellular	Helical			True		True
P56942	Pmch				True
P56974	Nrg2	Extracellular; Cytoplasmic	Helical; Note=Internal signal sequence			True		True
P57680	Evc	Extracellular; Cytoplasmic	Helical			True		True
P57716	Ncstn	Lumenal; Cytoplasmic	Helical		True	True		True
P57748	Mmp20				True
P57757	Ctns	Lumenal; Cytoplasmic	Helical		True	True		True
P57774	Npy				True
P57787	Slc16a3	Cytoplasmic; Extracellular	Helical			True		True
P57791	Rce1		Helical			True
P58019	Cd59b				True
P58022	Loxl2				True
P58044	Idi1								True	targetP signal, mito protein domain, MS/MS+	Matrix
P58158	B3gat3	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P58242	Smpdl3b				True
P58281	Opa1	Mitochondrial matrix; Mitochondrial intermembrane	Helical			True	True	True	True	literature, APEX_IMS, yeast mito homolog++, mito protein domain, induction, coexpression++, MS/MS++	MIM
P58308	Hcrtr2	Extracellular; Cytoplasmic	Helical			True		True
P58355	Slc45a2	Cytoplasmic; Extracellular	Helical			True		True
P58390	Kcnn2		Helical	Pore-forming		True	True
P58391	Kcnn3		Helical	Pore-forming		True	True
P58406	Hrh3	Extracellular; Cytoplasmic	Helical			True		True
P58459	Adamts10				True
P58681	Tlr7	Extracellular; Cytoplasmic	Helical		True	True		True
P58682	Tlr8	Extracellular; Cytoplasmic	Helical		True	True		True
P58735	Slc26a1		Helical			True
P59017	Bcl2l13		Helical			True			True	literature, mito protein domain, coexpression, MS/MS+	MOM
P59158	Slc12a3	Cytoplasmic; Extracellular	Discontinuously helical; Helical			True		True
P59266	Fitm2	Cytoplasmic; Lumenal	Helical			True		True
P59267	Zdhhc2	Cytoplasmic; Lumenal	Helical			True		True
P59268	Zdhhc9	Cytoplasmic; Lumenal	Helical			True		True
P59270	B3gat2	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P59384	Adamts15				True
P59509	Adamts19				True
P59511	Adamts20				True
P59648	Fxyd7	Extracellular; Cytoplasmic	Helical			True		True
P59823	Il1rapl1	Extracellular; Cytoplasmic	Helical		True	True		True
P60041	Sst				True
P60202	Plp1	Cytoplasmic; Extracellular	Helical			True		True
P60755	Mdga2				True
P60882	Megf8	Extracellular; Cytoplasmic	Helical		True	True		True
P61014	Pln	Cytoplasmic	Helical			True		True
P61166	Tmem258		Helical			True
P61168	Drd2	Extracellular; Cytoplasmic	Helical			True		True
P61264	Stx1b	Cytoplasmic	Helical; Anchor for type IV membrane protein			True		True
P61364	Ostn				True
P61620	Sec61a1	Cytoplasmic; Lumenal	Helical			True		True
P61622	Itga11	Extracellular; Cytoplasmic	Helical		True	True		True
P61793	Lpar1	Extracellular; Cytoplasmic	Helical			True		True
P61922	Abat								True	literature, APEX_matrix, targetP signal, mito protein domain, MS/MS++	Matrix
P62342	Selenot		Helical		True	True
P62812	Gabra1	Extracellular; Cytoplasmic	Helical		True	True		True
P62897	Cycs								True	literature, APEX_IMS, yeast mito homolog+, Rickettsial homolog, mito protein domain+, MS/MS++	IMS
P63024	Vamp3	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			True		True
P63038	Hspd1								True	literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++	Matrix
P63044	Vamp2	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			True		True
P63080	Gabrb3	Extracellular; Cytoplasmic	Helical		True	True		True
P63082	Atp6v0c	Lumenal; Cytoplasmic	Helical			True		True
P63089	Ptn				True
P63115	Slc7a10		Helical			True
P63137	Gabrb2	Extracellular; Cytoplasmic	Helical		True	True		True
P63141	Kcna2	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Helical		True	True	True
P63239	Pcsk1				True
P63250	Kcnj3	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming; Pore-forming		True	True	True
P63277	Amelx				True
P67778	Phb1								True	literature, yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS++	MIM
P68500	Cntn5				True
P69744	Trpv5	Cytoplasmic; Extracellular	Helical	Pore-forming		True	True	True
P70126	St8sia5	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P70158	Smpdl3a				True
P70160	Calca				True
P70170	Abcc9	Extracellular; Cytoplasmic	Helical			True		True
P70172	Slc10a2	Extracellular; Cytoplasmic	Helical			True		True
P70174	Hrh1	Extracellular; Cytoplasmic	Helical			True		True
P70180	Npr3	Extracellular; Cytoplasmic	Helical		True	True		True
P70186	Epyc				True
P70187	Slc71a1	Extracellular; Cytoplasmic	Helical			True		True
P70193	Lrig1	Extracellular; Cytoplasmic	Helical		True	True		True
P70194	Clec4f	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			True		True
P70205	Adcyap1r1	Extracellular; Cytoplasmic	Helical		True	True		True
P70206	Plxna1	Extracellular; Cytoplasmic	Helical		True	True		True
P70207	Plxna2	Extracellular; Cytoplasmic	Helical		True	True		True
P70208	Plxna3	Extracellular; Cytoplasmic	Helical		True	True		True
P70211	Dcc	Extracellular; Cytoplasmic	Helical		True	True		True
P70224	Gimap1	Cytoplasmic; Lumenal	Helical; Anchor for type IV membrane protein			True		True
P70227	Itpr3	Cytoplasmic; Extracellular	Helical			True		True
P70232	Chl1	Extracellular; Cytoplasmic	Helical		True	True		True
P70245	Ebp		Helical			True
P70259	Gpr143	Extracellular; Cytoplasmic	Helical			True		True
P70263	Ptgdr	Extracellular; Cytoplasmic	Helical			True		True
P70269	Ctse				True
P70274	Selenop				True
P70275	Sema3e				True
P70277	St6galnac2	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			True		True
P70280	Vamp7	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			True		True
P70289	Ptprv	Extracellular; Cytoplasmic	Helical		True	True		True
P70302	Stim1	Extracellular; Cytoplasmic	Helical		True	True		True
