id	Topological domain	Transmembrane	Intramembrane	Signal peptide	has_signal	has_transmem	has_intramem	has_topo_dom
P16442	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P16444					True	False	False	False
P16471	Extracellular; Cytoplasmic	Helical			True	True	False	True
P16473	Extracellular; Cytoplasmic	Helical			True	True	False	True
P16519					True	False	False	False
P16581	Extracellular; Cytoplasmic	Helical			True	True	False	True
P16615	Cytoplasmic; Lumenal	Helical			False	True	False	True
P16619					True	False	False	False
P16662		Helical			True	True	False	False
P16671	Cytoplasmic; Extracellular	Helical			False	True	False	True
P16860					True	False	False	False
P16870					True	False	False	False
P16871	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17050					True	False	False	False
P17152		Helical			False	True	False	False
P17181	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17213					True	False	False	False
P17301	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17302	Cytoplasmic; Extracellular	Helical			False	True	False	True
P17342	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17405					True	False	False	False
P17643	Lumenal, melanosome; Cytoplasmic	Helical			True	True	False	True
P17658	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Helical		False	True	True	True
P17693	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17787	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17813	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17861	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P17900					True	False	False	False
P17927	Extracellular; Cytoplasmic	Helical			True	True	False	True
P17936					True	False	False	False
P17948	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18065					True	False	False	False
P18075					True	False	False	False
P18084	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18089	Extracellular; Cytoplasmic	Helical			False	True	False	True
P18405		Helical			False	True	False	False
P18428					True	False	False	False
P18433	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18505	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18507	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18509					True	False	False	False
P18510					True	False	False	False
P18564	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18577		Helical			False	True	False	False
P18627	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18825	Extracellular; Cytoplasmic	Helical			False	True	False	True
P18827	Extracellular; Cytoplasmic	Helical			True	True	False	True
P18850	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P19021	Intragranular; Cytoplasmic	Helical			True	True	False	True
P19022	Extracellular; Cytoplasmic	Helical			True	True	False	True
P19075	Cytoplasmic; Extracellular	Helical			False	True	False	True
P19224		Helical			True	True	False	False
P19235	Extracellular; Cytoplasmic	Helical			True	True	False	True
P19256	Extracellular; Cytoplasmic	Helical			True	True	False	True
P19320	Extracellular; Cytoplasmic	Helical			True	True	False	True
P19397	Cytoplasmic; Extracellular	Helical			False	True	False	True
P19438	Extracellular; Cytoplasmic	Helical			True	True	False	True
P19440	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P19526	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P19634	Extracellular; Cytoplasmic	Helical			False	True	False	True
P19652					True	False	False	False
P19801					True	False	False	False
P19823					True	False	False	False
P19827					True	False	False	False
P19835					True	False	False	False
P19875					True	False	False	False
P19876					True	False	False	False
P19883					True	False	False	False
P19957					True	False	False	False
P20020	Cytoplasmic; Extracellular	Helical			False	True	False	True
P20023	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20036	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20061					True	False	False	False
P20062					True	False	False	False
P20138	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20142					True	False	False	False
P20151					True	False	False	False
P20155					True	False	False	False
P20160					True	False	False	False
P20231					True	False	False	False
P20273	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20292	Lumenal; Cytoplasmic	Helical			False	True	True	True
P20309	Extracellular; Cytoplasmic	Helical			False	True	False	True
P20333	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20366					True	False	False	False
P20396					True	False	False	False
P20594	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20645	Lumenal; Cytoplasmic	Helical			True	True	False	True
P20648	Cytoplasmic; Lumenal	Helical			False	True	False	True
P20701	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20702	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20718					True	False	False	False
P20742					True	False	False	False
P20774					True	False	False	False
P20783					True	False	False	False
P20800					True	False	False	False
P20809					True	False	False	False
P20827					True	False	False	False
P20848					True	False	False	False
P20849					True	False	False	False
P20851					True	False	False	False
P20908					True	False	False	False
P20916	Extracellular; Cytoplasmic	Helical			True	True	False	True
P20933					True	False	False	False
P20963	Extracellular; Cytoplasmic	Helical			True	True	False	True
P21128					True	False	False	False
P21145	Cytoplasmic; Extracellular	Helical			False	True	False	True
P21217	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P21246					True	False	False	False
P21397	Cytoplasmic; Mitochondrial intermembrane	Helical; Anchor for type IV membrane protein			False	True	False	True
P21439	Cytoplasmic; Extracellular	Helical			False	True	False	True
P21452	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21453	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21462	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21554	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21579	Vesicular; Cytoplasmic	Helical			False	True	False	True
P21583	Extracellular; Cytoplasmic	Helical			True	True	False	True
P21589					True	False	False	False
P21709	Extracellular; Cytoplasmic	Helical			True	True	False	True
P21728	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21730	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21731	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21741					True	False	False	False
P21754	Extracellular; Cytoplasmic	Helical			True	True	False	True
P21757	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P21781					True	False	False	False
P21796		Beta stranded			False	True	False	False
P21802	Extracellular; Cytoplasmic	Helical			True	True	False	True
P21810					True	False	False	False
P21815					True	False	False	False
P21817	Cytoplasmic; Lumenal	Helical	Pore-forming		False	True	True	True
P21854	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P21860	Extracellular; Cytoplasmic	Helical			True	True	False	True
P21917	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21918	Extracellular; Cytoplasmic	Helical			False	True	False	True
P21926	Cytoplasmic; Extracellular	Helical			False	True	False	True
P21941					True	False	False	False
P21964	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P22001	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor			False	True	False	True
P22003					True	False	False	False
P22004					True	False	False	False
P22079					True	False	False	False
P22083	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P22105					True	False	False	False
P22223	Extracellular; Cytoplasmic	Helical			True	True	False	True
P22301					True	False	False	False
P22303					True	False	False	False
P22304					True	False	False	False
P22309		Helical			True	True	False	False
P22310		Helical			True	True	False	False
P22352					True	False	False	False
P22362					True	False	False	False
P22413	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P22455	Extracellular; Cytoplasmic	Helical			True	True	False	True
P22459	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Helical		False	True	True	True
P22460	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Helical		False	True	True	True
P22466					True	False	False	False
P22607	Extracellular; Cytoplasmic	Helical			True	True	False	True
P22680		Helical			False	True	False	False
P22692					True	False	False	False
P22732	Cytoplasmic; Extracellular	Helical			False	True	False	True
P22748					True	False	False	False
P22749					True	False	False	False
P22760	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P22792					True	False	False	False
P22794	Extracellular; Cytoplasmic	Helical			True	True	False	True
P22888	Extracellular; Cytoplasmic	Helical			True	True	False	True
P22891					True	False	False	False
P22894					True	False	False	False
P22897	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23083					True	False	False	False
P23141					True	False	False	False
P23142					True	False	False	False
P23219					True	False	False	False
P23229	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23276	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P23280					True	False	False	False
P23284					True	False	False	False
P23327					True	False	False	False
P23352					True	False	False	False
P23415	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23416	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23435					True	False	False	False
P23467	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23468	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23469	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23470	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23471	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23510	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P23515					True	False	False	False
P23560					True	False	False	False
P23582					True	False	False	False
P23634	Cytoplasmic; Extracellular	Helical			False	True	False	True
P23763	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
P23786	Mitochondrial matrix		Note=Mitochondrial inner membrane		False	False	True	True
P23942	Cytoplasmic; Lumenal	Helical			False	True	False	True
P23945	Extracellular; Cytoplasmic	Helical			True	True	False	True
P23946					True	False	False	False
P23975	Cytoplasmic; Extracellular	Helical			False	True	False	True
P24001					True	False	False	False
P24043					True	False	False	False
P24046	Extracellular; Cytoplasmic	Helical			True	True	False	True
P24071	Extracellular; Cytoplasmic	Helical			True	True	False	True
P24158					True	False	False	False
P24310	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
P24311	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
P24347					True	False	False	False
P24387					True	False	False	False
P24390	Lumenal; Cytoplasmic	Helical			False	True	False	True
P24394	Extracellular; Cytoplasmic	Helical			True	True	False	True
P24530	Extracellular; Cytoplasmic	Helical			True	True	False	True
P24557	Cytoplasmic; Lumenal	Helical			False	True	False	True
P24592					True	False	False	False
P24593					True	False	False	False
P24821					True	False	False	False
P24855					True	False	False	False
P25021	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25024	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25025	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25063					True	False	False	False
P25067					True	False	False	False
P25089	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25090	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25092	Extracellular; Cytoplasmic	Helical			True	True	False	True
P25100	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25101	Extracellular; Cytoplasmic	Helical			True	True	False	True
P25103	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25105	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25106	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25116	Extracellular; Cytoplasmic	Helical			True	True	False	True
P25189	Extracellular; Cytoplasmic	Helical			True	True	False	True
P25311					True	False	False	False
P25391					True	False	False	False
P25445	Extracellular; Cytoplasmic	Helical			True	True	False	True
P25774					True	False	False	False
P25874	Mitochondrial intermembrane; Mitochondrial matrix	Helical			False	True	False	True
P25929	Extracellular; Cytoplasmic	Helical			False	True	False	True
P25940					True	False	False	False
P25942	Extracellular; Cytoplasmic	Helical			True	True	False	True
P26006	Extracellular; Cytoplasmic	Helical			True	True	False	True
P26010	Extracellular; Cytoplasmic	Helical			True	True	False	True
P26012	Extracellular; Cytoplasmic	Helical			True	True	False	True
P26022					True	False	False	False
P26436					True	False	False	False
P26439		Helical			False	True	False	False
P26572	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P26678	Cytoplasmic	Helical			False	True	False	True
P26715	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P26717	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P26718	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P26842	Extracellular; Cytoplasmic	Helical			True	True	False	True
P26885					True	False	False	False
P26927					True	False	False	False
P26951	Extracellular; Cytoplasmic	Helical			True	True	False	True
P26992					True	False	False	False
P27037	Extracellular; Cytoplasmic	Helical			True	True	False	True
P27105	Cytoplasmic				False	False	True	True
P27169				Not cleaved	True	False	False	False
P27338	Cytoplasmic; Mitochondrial intermembrane	Helical; Anchor for type IV membrane protein			False	True	False	True
P27352					True	False	False	False
P27449	Lumenal; Cytoplasmic	Helical			False	True	False	True
P27487	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P27539					True	False	False	False
P27544		Helical			False	True	False	False
P27658					True	False	False	False
P27701	Cytoplasmic; Extracellular	Helical			False	True	False	True
P27797					True	False	False	False
P27824	Lumenal; Cytoplasmic	Helical			True	True	False	True
P27918					True	False	False	False
P27930	Extracellular; Cytoplasmic	Helical			True	True	False	True
P28039					True	False	False	False
P28067	Lumenal; Cytoplasmic	Helical			True	True	False	True
P28068	Lumenal; Cytoplasmic	Helical			True	True	False	True
P28221	Extracellular; Cytoplasmic	Helical			False	True	False	True
P28222	Extracellular; Cytoplasmic	Helical			False	True	False	True
P28223	Extracellular; Cytoplasmic	Helical			False	True	False	True
P28288		Helical			False	True	False	False
P28300					True	False	False	False
P28325					True	False	False	False
P28328	Peroxisomal matrix; Cytoplasmic	Helical			False	True	False	True
P28335	Extracellular; Cytoplasmic	Helical			True	True	False	True
P28336	Extracellular; Cytoplasmic	Helical			False	True	False	True
P28472	Extracellular; Cytoplasmic	Helical			True	True	False	True
P28476	Extracellular; Cytoplasmic	Helical			True	True	False	True
P28566	Extracellular; Cytoplasmic	Helical			False	True	False	True
P28799					True	False	False	False
P28827	Extracellular; Cytoplasmic	Helical			True	True	False	True
P28845	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P28906	Extracellular; Cytoplasmic	Helical			True	True	False	True
P28907	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P28908	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29016	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29017	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29033	Cytoplasmic; Extracellular	Helical			False	True	True	True
P29120					True	False	False	False
P29122					True	False	False	False
P29274	Extracellular; Cytoplasmic	Helical			False	True	False	True
P29275	Extracellular; Cytoplasmic	Helical			False	True	False	True
P29279					True	False	False	False
P29317	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29320	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29322	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29323	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29371	Extracellular; Cytoplasmic	Helical			False	True	False	True
P29376	Extracellular; Cytoplasmic	Helical			True	True	False	True
P29400					True	False	False	False
P29459					True	False	False	False
P29460					True	False	False	False
P29622					True	False	False	False
P29965	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P29972	Cytoplasmic; Extracellular	Helical			False	True	True	True
P29973	Cytoplasmic; Extracellular	Helical			False	True	False	True
P30040					True	False	False	False
P30101					True	False	False	False
P30203	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30273	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30301	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
P30411	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30511	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30518	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30519	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
P30530	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30531	Cytoplasmic; Extracellular	Helical			False	True	False	True
P30532	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30533					True	False	False	False
P30536	Mitochondrial intermembrane; Cytoplasmic	Helical			False	True	False	True
P30542	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30550	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30556	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30559	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30825	Cytoplasmic; Extracellular	Helical			False	True	False	True
P30872	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30874	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30926	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30939	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30968	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30988	Extracellular; Cytoplasmic	Helical			True	True	False	True
P30989	Extracellular; Cytoplasmic	Helical			False	True	False	True
P30990					True	False	False	False
P31025					True	False	False	False
P31213		Helical			False	True	False	False
P31358					True	False	False	False
P31391	Extracellular; Cytoplasmic	Helical			False	True	False	True
P31415					True	False	False	False
P31431	Extracellular; Cytoplasmic	Helical			True	True	False	True
P31512		Helical			False	True	False	False
P31513		Helical			False	True	False	False
P31639	Extracellular; Cytoplasmic	Helical			False	True	False	True
P31641	Cytoplasmic; Extracellular	Helical			False	True	False	True
P31644	Extracellular; Cytoplasmic	Helical			True	True	False	True
P31645	Cytoplasmic; Extracellular	Helical			False	True	False	True
P31785	Extracellular; Cytoplasmic	Helical			True	True	False	True
P31994	Extracellular; Cytoplasmic	Helical			True	True	False	True
P31995	Extracellular; Cytoplasmic	Helical			True	True	False	True
P31997					True	False	False	False
P32004	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32189		Helical			False	True	False	False
P32238	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32239	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32241	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32245	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32246	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32247	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32248	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32249	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32297	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32302	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32418	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32745	Extracellular; Cytoplasmic	Helical			False	True	False	True
P32856	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
P32881					True	False	False	False
P32926	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32927	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32942	Extracellular; Cytoplasmic	Helical			True	True	False	True
P32970	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P32971	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P33032	Extracellular; Cytoplasmic	Helical			False	True	False	True
P33121	Cytoplasmic	Helical; Signal-anchor for type III membrane protein			False	True	False	True
P33151	Extracellular; Cytoplasmic	Helical			True	True	False	True
P33260					True	False	False	False
P33527	Extracellular; Cytoplasmic	Helical			False	True	False	True
P33681	Extracellular; Cytoplasmic	Helical			True	True	False	True
P33897		Helical			False	True	False	False
P33908	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P33947	Lumenal; Cytoplasmic	Helical			False	True	False	True
P34059					True	False	False	False
P34096					True	False	False	False
P34130					True	False	False	False
P34741	Extracellular; Cytoplasmic	Helical			True	True	False	True
P34810	Extracellular; Cytoplasmic	Helical			True	True	False	True
P34903	Extracellular; Cytoplasmic	Helical			True	True	False	True
P34910	Extracellular; Cytoplasmic	Helical			True	True	False	True
P34925	Extracellular; Cytoplasmic	Helical			True	True	False	True
P34969	Extracellular; Cytoplasmic	Helical			False	True	False	True
P34972	Extracellular; Cytoplasmic	Helical			False	True	False	True
P34981	Extracellular; Cytoplasmic	Helical			False	True	False	True
P34982	Extracellular; Cytoplasmic	Helical			False	True	False	True
P34995	Extracellular; Cytoplasmic	Helical			False	True	False	True
P34998	Extracellular; Cytoplasmic	Helical			True	True	False	True
P35030					True	False	False	False
P35052					True	False	False	False
P35070	Extracellular; Cytoplasmic	Helical			True	True	False	True
P35212	Cytoplasmic; Extracellular	Helical			False	True	False	True
P35225					True	False	False	False
P35247					True	False	False	False
P35318					True	False	False	False
P35346	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35348	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35354					True	False	False	False
P35367	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35368	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35372	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35408	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35414	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35442					True	False	False	False
P35443					True	False	False	False
P35462	Extracellular; Cytoplasmic	Helical			False	True	False	True
P35475					True	False	False	False
P35498	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
P35499	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
P35503		Helical			True	True	False	False
P35504		Helical			True	True	False	False
P35523	Cytoplasmic; Extracellular	Helical	Note=Loop between two helices; Helical		False	True	True	True
P35555					True	False	False	False
P35556					True	False	False	False
P35575	Lumenal; Cytoplasmic	Helical			False	True	False	True
P35590	Extracellular; Cytoplasmic	Helical			True	True	False	True
P35610	Cytoplasmic; Lumenal	Helical			False	True	False	True
P35613	Extracellular; Cytoplasmic	Helical			True	True	False	True
P35625					True	False	False	False
P35670	Cytoplasmic; Extracellular	Helical			False	True	False	True
P35858					True	False	False	False
P35916	Extracellular; Cytoplasmic	Helical			True	True	False	True
P35968	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36021	Cytoplasmic; Extracellular	Helical			False	True	False	True
P36222					True	False	False	False
P36268					True	False	False	False
P36269	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P36382	Cytoplasmic; Extracellular	Helical			False	True	False	True
P36383	Cytoplasmic; Extracellular	Helical			False	True	False	True
P36544	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36888	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36894	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36896	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36897	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36941	Extracellular; Cytoplasmic	Helical			True	True	False	True
P36955					True	False	False	False
P36956	Cytoplasmic; Lumenal	Helical			False	True	False	True
P36980					True	False	False	False
P37023	Extracellular; Cytoplasmic	Helical			True	True	False	True
P37059		Helical; Signal-anchor for type II membrane protein			False	True	False	False
P37088	Cytoplasmic; Extracellular	Helical			False	True	False	True
P37173	Extracellular; Cytoplasmic	Helical			True	True	False	True
P37268		Helical			False	True	False	False
P37287	Cytoplasmic; Lumenal	Helical			False	True	False	True
P37288	Extracellular; Cytoplasmic	Helical			False	True	False	True
P38435	Cytoplasmic; Lumenal	Helical			False	True	False	True
P38484	Extracellular; Cytoplasmic	Helical			True	True	False	True
P38567					True	False	False	False
P38570	Extracellular; Cytoplasmic	Helical			True	True	False	True
P38571					True	False	False	False
P39059					True	False	False	False
P39060					True	False	False	False
P39086	Extracellular; Cytoplasmic	Helical			True	True	False	True
P39210		Helical			False	True	False	False
P39656	Lumenal; Cytoplasmic	Helical			True	True	False	True
P39877					True	False	False	False
P39900					True	False	False	False
P39905					True	False	False	False
P40126	Lumenal, melanosome; Cytoplasmic	Helical			True	True	False	True
P40145	Cytoplasmic	Helical			False	True	False	True
P40189	Extracellular; Cytoplasmic	Helical			True	True	False	True
P40197	Extracellular; Cytoplasmic	Helical			True	True	False	True
P40198	Extracellular; Cytoplasmic	Helical			True	True	False	True
P40199					True	False	False	False
P40200	Extracellular; Cytoplasmic	Helical			True	True	False	True
P40225					True	False	False	False
P40238	Extracellular; Cytoplasmic	Helical			True	True	False	True
P40259	Extracellular; Cytoplasmic	Helical			True	True	False	True
P40305		Helical			False	True	False	False
P40879	Cytoplasmic; Extracellular	Helical			False	True	False	True
P40933					True	False	False	False
P40967	Lumenal; Cytoplasmic	Helical			True	True	False	True
P41143	Extracellular; Cytoplasmic	Helical			False	True	False	True
P41145	Extracellular; Cytoplasmic	Helical			False	True	False	True
P41146	Extracellular; Cytoplasmic	Helical			False	True	False	True
P41159					True	False	False	False
P41180	Extracellular; Cytoplasmic	Helical			True	True	False	True
P41181	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
P41217	Extracellular; Cytoplasmic	Helical			True	True	False	True
P41221					True	False	False	False
P41222					True	False	False	False
P41231	Extracellular; Cytoplasmic	Helical			False	True	False	True
P41271					True	False	False	False
P41273	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P41439					True	False	False	False
P41440	Cytoplasmic; Extracellular	Helical			False	True	False	True
P41586	Extracellular; Cytoplasmic	Helical			True	True	False	True
P41587	Extracellular; Cytoplasmic	Helical			True	True	False	True
P41594	Extracellular; Cytoplasmic	Helical			True	True	False	True
P41595	Extracellular; Cytoplasmic	Helical			False	True	False	True
P41597	Extracellular; Cytoplasmic	Helical			False	True	False	True
P41732	Cytoplasmic; Extracellular	Helical			False	True	False	True
P41968	Extracellular; Cytoplasmic	Helical			False	True	False	True
P42081	Extracellular; Cytoplasmic	Helical			True	True	False	True
P42127					True	False	False	False
P42167	Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P42261	Extracellular; Cytoplasmic	Helical	Helical; Pore-forming		True	True	True	True
P42262	Extracellular; Cytoplasmic	Helical	Helical; Pore-forming		True	True	True	True
P42263	Extracellular; Cytoplasmic	Helical	Helical; Pore-forming		True	True	True	True
P42658	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P42701	Extracellular; Cytoplasmic	Helical			True	True	False	True
P42702	Extracellular; Cytoplasmic	Helical			True	True	False	True
P42785					True	False	False	False
P42830					True	False	False	False
P42857	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P42892	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
P43003	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
P43004	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
P43005	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
P43007	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
P43026					True	False	False	False
P43088	Extracellular; Cytoplasmic	Helical			False	True	False	True
P43115	Extracellular; Cytoplasmic	Helical			False	True	False	True
P43116	Extracellular; Cytoplasmic	Helical			False	True	False	True
P43119	Extracellular; Cytoplasmic	Helical			False	True	False	True
P43121	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43146	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43220	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43234					True	False	False	False
P43235					True	False	False	False
P43251					True	False	False	False
P43307	Lumenal; Cytoplasmic	Helical			True	True	False	True
P43308	Lumenal; Cytoplasmic	Helical			True	True	False	True
P43489	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43626	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43628	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43629	Extracellular; Cytoplasmic	Helical			True	True	False	True
P43630	Extracellular; Cytoplasmic	Helical			True	True	False	True
